4	10095.6	16405			34954.7	34645.7	32242.9	32456.1			16	20	0.01	1.6	1					1.2		8204.05	8462.36	7461.84	8834.11	11862.2		7811.62	7845.36	6985.28	7900.03	10508.9		7908.14	8100.26	6985.28	7900.03	10508.9		7881.2	8111.06	7056.91	8301.66	10020.7
5	22396.4	83222			33908	34630.1	31500.2	31341.1			17	20	0.01	1.6	10					1.4		7709.84	7464.14	7543.89	7929.91	10667.9		7134.59	6885.37	6951.15	7184.56	9517.05		7194.96	7273.44	6951.15	7184.56	9517.05		7232.41	7259.89	7164.56	7335.96	10912.9
5	3703.41	5893.77			35620.7	34319.4	31558.8	31384.4			18	20	0.01	1.6	100					1.6		7441.08	7494.56	7104.92	7476.39	9426.09		6676.32	6686.73	6713.35	7178.43	10793.9		6941.4	7090.8	6713.35	7178.43	10793.9		7007.26	7008.37	6610.83	6917.22	9587.32
5	6334.96	8778.42			30285.9	31185.9	30658.7	31304.3			19	20	0.01	1.6	1000					1.8		7518.6	7453.54	7274.05	7191.9	11137.7		7087.46	6876.63	6580.25	6193.65	9646.22		7164.13	6994.89	6580.25	6193.65	9646.22		7038.15	7039.19	7037.72	7254.11	10671.9
5	5520.55	7794.92			24172.8	19786.3	20787.8	21012.2			20	20	0.01	1.6	10000					2		6884.03	6635.66	6886.54	7565.35	10349.5		6321.24	6322.81	6418.52	7276.58	9357.65		6496.03	6461.54	6418.52	7276.58	9357.65		6553.95	6330.69	6595	7300.58	8595.51
6	34751	135102			35677.7	36436.7	32650.2	32747.5			21	20	0.01	1.8	1					3		6196.99	5905.44	6067.37	6689.14	9429.77		5535.84	5467.02	5553.62	6410.89	8478.4		5855.57	5572.12	5553.62	6410.89	8478.4		5931.35	5615.63	5778.49	6357.22	8626.51
6	35021.1	124514			35061.9	35497.7	32797.6	32115.7			22	20	0.01	1.8	10			C=10	DL=0.01	k=1.0		891.61	242.06	309.68	897.22	2007.27		150.9	223.03	71.64	908.91	1399.04		277.67	426.76	71.64	908.91	1399.04		515.11	100.8	131.34	1100.02	1325.84
6	32861.3	114719			33444.3	33796.7	30913	31261.6			23	20	0.01	1.8	100					1.2		1.4	156.98	205.02	828.29	2054.51		272.31	138.53	53.73	885.81	2404.2		366.2	240.64	53.73	885.81	2404.2		0.42	184.85	507.91	711.21	2328.93
6	32597.1	113756			31680.5	31279.7	30805.8	29836.9			24	20	0.01	1.8	1000					1.4		1.59	135.18	33.83	1012.61	1787.24		325.75	313.11	218.27	679.18	1158.37		214.45	252.81	218.27	679.18	1158.37		217.23	521.28	273.46	759.87	1626.04
7	36136.9	134868			21133.3	19859.6	23971.8	19846.9			25	20	0.01	1.8	10000					1.6		72.52	90.77	134.46	584.58	1061.03		115.28	22.5	457.63	873.38	2237.65		2.21	188.42	457.63	873.38	2237.65		164.83	165.63	165.58	619	2077.92
7	36525.6	124610			29615.3	29921.3	27770.6	27938			26	20	0.01	2	1					1.8		346.67	5.73	328.55	977.68	2141.83		31.26	402.79	345.58	641.94	1350.43		105.93	271.61	345.58	641.94	1350.43		371.21	415.53	145.27	818.58	1752.37
7	34948.9	116483			31066.2	31284.7	28661.9	29358.7			27	20	0.01	2	10					2		441.5	582.52	940.51	896.93	1384.7		301.64	6.56	1091.52	871.76	1979.93		651.15	378.2	1091.52	871.76	1979.93		386.17	280.83	311.91	709.37	1899.21
7	34255.7	112121			32194	32468.5	29113.9	29049			28	20	0.01	2	100					3		54.75	220.65	422.85	1111.69	1434.46		110.8	7	325.99	547.72	1697.04		108.68	328.31	325.99	547.72	1697.04		0.88	167.81	133.27	790.94	1581.52
8	32970.8	136368			29646.7	29725.6	26706	28246.2			29	20	0.01	2	1000				DL=0.1	k=1.0		0.44	3.6	45.78	385.77	1079.91		0.38	3.53	40.33	587.78	1122.93		0.39	3.39	40.33	587.78	1122.93		0.28	3.34	30.52	400.58	1083.11
8	33390.6	122802			21802.7	23833.9	19381.4	21062.1			30	20	0.01	2	10000					1.2		0.49	3.86	39.24	513.94	460.81		0.5	3.79	46.87	348.8	905.32		0.45	4.15	46.87	348.8	905.32		0.75	3.39	31.61	414.62	841.79
8	30904.6	114499			29520	30259.1	27810.8	28021.7			31	20	0.01	3	1					1.4		0.35	4.63	35.97	465.28	1311.8		0.56	3.93	53.41	504.11	906.64		0.42	2.99	53.41	504.11	906.64		0.5	3.87	44.69	540.27	1315.45
8	31637.9	113118			32485.7	33486.6	29746.9	29510.6			32	20	0.01	3	10					1.6		0.31	4.79	34.88	353.74	894.94		0.44	2.78	27.25	388.6	472.41		0.52	3.07	27.25	388.6	472.41		0.32	2.9	39.24	385.02	1380.21
9	31603.8	135821			26991.2	27902.6	25660.8	26548.7			33	20	0.01	3	100					1.8		0.35	2.47	50.14	471.53	805.44		0.4	4.65	39.24	431.45	1058.22		0.32	3.64	39.24	431.45	1058.22		0.33	3.29	106.88	405.05	1128.95
9	28736.3	119726			29109.1	29468.5	26212.8	27596.2			34	20	0.01	3	1000					2		0.34	3.31	28.34	536.44	883.1		0.46	5.11	18.53	385.69	1048		0.35	3.18	18.53	385.69	1048		0.38	5.39	27.25	364.96	864.39
9	28057.6	111503			21300.3	19558.9	17578.3	17858.2			35	20	0.01	3	10000					3		0.32	3.18	44.69	369.35	627.8		0.49	3.91	50.14	313.37	893.29		0.39	4.39	50.14	313.37	893.29		0.37	4.14	69.76	287.02	726.52
9	28535.9	111291			10685.1	3658.05	3894.45	3826.37			36	20	0.1	1	1				DL=0.3	k=1.0		0.4	4.21	37.77	371.28	1302.22		0.35	3.91	37.77	184.14	929.56		0.24	3.2	37.77	184.14	929.56		0.3	3.4	43.92	352.74	1026.73
10	21731.3	81873.4			10460.5	3507.92	3664.98	3613.24			37	20	0.1	1	10					1.2		0.39	2.4	26.53	255.77	1047.58		0.4	3.51	57.22	265.99	1164.16		0.26	4.42	57.22	265.99	1164.16		0.39	4.31	44.92	306.92	177.01
10	25516.7	79684.9			10302.2	2874.95	3283.17	3393.1			38	20	0.1	1	100					1.4		0.46	3.71	34.69	470.61	966.39		0.42	3.7	24.48	387.57	1067.48		0.46	4.63	24.48	387.57	1067.48		0.39	4.61	23.47	482.84	1069.62
10	25903.6	72671.3			9679.68	1809.96	1882.96	1586.13			39	20	0.1	1	1000					1.6		0.35	6.32	32.67	310.09	773.38		0.32	3.3	56.17	442.24	1270.25		0.24	4.11	56.17	442.24	1270.25		0.54	3.7	42.87	421.62	1239.36
10	22721.2	66683.7			11900	2327.15	1923.43	2798.88			40	20	0.1	1	10000					1.8		0.46	5.54	50.04	382.08	1317.25		0.23	3.31	41.88	360.25	901.52		0.45	3.91	41.88	360.25	901.52		0.26	5.12	39.82	286.46	1109.48
11	34321.2	136074			9816.76	9651.14	9630.08	9512.61			41	20	0.1	1.2	1					2		0.51	4.61	34.71	296.48	795.57		0.43	5.14	29.62	308.19	785.09		0.46	3.2	29.62	308.19	785.09		0.57	4.14	31.62	358.07	860.53
11	33920.1	123409			9637.75	9660.95	9551.42	9384.65			42	20	0.1	1.2	10					3		0.3	4.52	30.62	209.68	1271.74		0.28	4.42	60.29	325.13	949.03		0.41	2.9	60.29	325.13	949.03		0.23	3.41	54.14	445.82	1001.81
11	32372.2	115840			9609.73	9463.45	9256.42	9273.36			43	20	0.1	1.2	100																													
11	31766.5	114022			8999.22	8458.82	8158.3	8064.17			44	20	0.1	1.2	1000																													
12	36153.3	134797			12951.6	12161.3	12445.5	10502			45	20	0.1	1.2	10000								ALG : 0 (Possible Shortest Path)						ALG : 1 (More Improved Random)						ALG : 2 (Improved Random alg)						ALG : 3 (Shortest Path alg)			
12	34775.4	124783			9803.61	9821.46	9490.79	9402.37			46	20	0.1	1.4	1						I	1	10	100	1000	10000		1	10	100	1000	10000		1	10	100	1000	10000		1	10	100	1000	10000
12	32985.3	114455			9835.34	9777.67	9568.37	9453.19			47	20	0.1	1.4	10																													
12	34025.1	115883			9234.17	9227.39	8765.62	9116.35			48	20	0.1	1.4	100																													
13	34509.4	134257			8598.45	7594.13	7767.09	8199.07			49	20	0.1	1.4	1000																													
13	33334.5	122245			12930.1	10149	10852.9	11122.9			50	20	0.1	1.4	10000																													
13	32055	115216			8749.69	8746.42	8628.76	8502.21			51	20	0.1	1.6	1																													
13	32296.3	116484			8660.85	8314.49	8390.27	8460.85			52	20	0.1	1.6	10																													
14	31385.9	132846			8721.24	8490.43	8565.54	8465.21			53	20	0.1	1.6	100																													
14	31853.9	120957			7887.96	7943.11	7668.41	7806.67			54	20	0.1	1.6	1000																													
14	30212.5	111913			9671.22	10568.1	10150	9943.05			55	20	0.1	1.6	10000																													
14	30575	111842			8841.81	8707.15	8790.23	8492.66			56	20	0.1	1.8	1																													
15	23320.9	93197.3			9041.14	8916.9	8949.4	9100.65			57	20	0.1	1.8	10																													
15	24853.5	81069.5			8575.04	8345.39	8165.98	8148.02			58	20	0.1	1.8	100																													
15	23500.4	72867.8			7430	7613.87	7526.74	7450.99			59	20	0.1	1.8	1000																													
15	21607.8	70148.2			9897.54	9250.65	9968.49	9560.67			60	20	0.1	1.8	10000																													
16	34954.7	134785			8568.28	8459.7	8267	8318.52			61	20	0.1	2	1																													
16	34645.7	123253			9110.38	9037.43	8924.36	8875.47			62	20	0.1	2	10																													
16	32242.9	113755			8861.05	8717.08	8669.91	8606.59			63	20	0.1	2	100																													
16	32456.1	115488			7293.74	7459.45	7164.36	7192.16			64	20	0.1	2	1000																													
17	33908	136026			10821.3	9216.13	10024.7	9609.82			65	20	0.1	2	10000																													
17	34630.1	123032			7349.36	7564	7347.12	7144.39			66	20	0.1	3	1																													
17	31500.2	114706			7793.71	7792.51	7379.94	7569.3			67	20	0.1	3	10																													
17	31341.1	114944			7929.67	7835.56	7809.03	7789.16			68	20	0.1	3	100																													
18	35620.7	136028			6794.96	6975.58	6187.65	6736.14			69	20	0.1	3	1000																													
18	34319.4	123549			9981.96	11196.6	9369.07	10200.6			70	20	0.1	3	10000																													
18	31558.8	116258			8033.57	2134.56	2374.06	2394.66			71	20	0.3	1	1																													
18	31384.4	114022			8876.79	2400.17	2393.95	2520.11			72	20	0.3	1	10																													
19	30285.9	130103			8608.79	2001.51	2151.06	2238.38			73	20	0.3	1	100																													
19	31185.9	118194			8717.15	1637.01	1489.42	1464.9			74	20	0.3	1	1000																													
19	30658.7	112903			9320.77	1630.95	1732.53	1491.94			75	20	0.3	1	10000																													
19	31304.3	110981			8204.05	7811.62	7908.14	7881.2			76	20	0.3	1.2	1																													
20	24172.8	87860.6			8462.36	7845.36	8100.26	8111.06			77	20	0.3	1.2	10																													
20	19786.3	71587.5			7461.84	6985.28	7212.56	7056.91			78	20	0.3	1.2	100																													
20	20787.8	67771.6			8834.11	7900.03	7614.83	8301.66			79	20	0.3	1.2	1000																													
20	21012.2	66896			11862.2	10508.9	10409.2	10020.7			80	20	0.3	1.2	10000																													
21	35677.7	136741			7709.84	7134.59	7194.96	7232.41			81	20	0.3	1.4	1																													
21	36436.7	124052			7464.14	6885.37	7273.44	7259.89			82	20	0.3	1.4	10																													
21	32650.2	116260			7543.89	6951.15	6949.94	7164.56			83	20	0.3	1.4	100																													
21	32747.5	116751			7929.91	7184.56	7626.1	7335.96			84	20	0.3	1.4	1000																													
22	35061.9	138630			10667.9	9517.05	9780.97	10912.9			85	20	0.3	1.4	10000																													
22	35497.7	125865			7441.08	6676.32	6941.4	7007.26			86	20	0.3	1.6	1																													
22	32797.6	118443			7494.56	6686.73	7090.8	7008.37			87	20	0.3	1.6	10																													
22	32115.7	116830			7104.92	6713.35	6809.77	6610.83			88	20	0.3	1.6	100																													
23	33444.3	132734			7476.39	7178.43	7200.23	6917.22			89	20	0.3	1.6	1000																													
23	33796.7	123576			9426.09	10793.9	10443.5	9587.32			90	20	0.3	1.6	10000																													
23	30913	116084			7518.6	7087.46	7164.13	7038.15			91	20	0.3	1.8	1																													
23	31261.6	114117			7453.54	6876.63	6994.89	7039.19			92	20	0.3	1.8	10																													
24	31680.5	131047			7274.05	6580.25	6868.61	7037.72			93	20	0.3	1.8	100																													
24	31279.7	118085			7191.9	6193.65	6998.84	7254.11			94	20	0.3	1.8	1000																													
24	30805.8	112839			11137.7	9646.22	8714.14	10671.9			95	20	0.3	1.8	10000																													
24	29836.9	113351			6884.03	6321.24	6496.03	6553.95			96	20	0.3	2	1																													
25	21133.3	83261.9			6635.66	6322.81	6461.54	6330.69			97	20	0.3	2	10																													
25	19859.6	72228.7			6886.54	6418.52	6351.6	6595			98	20	0.3	2	100																													
25	23971.8	74369.9			7565.35	7276.58	7037.97	7300.58			99	20	0.3	2	1000																													
25	19846.9	70767.6			10349.5	9357.65	8491.56	8595.51			100	20	0.3	2	10000																													
26	29615.3	135577			6196.99	5535.84	5855.57	5931.35			101	20	0.3	3	1																													
26	29921.3	121726			5905.44	5467.02	5572.12	5615.63			102	20	0.3	3	10																													
26	27770.6	115365			6067.37	5553.62	5729.84	5778.49			103	20	0.3	3	100																													
26	27938	116434			6689.14	6410.89	6223.21	6357.22			104	20	0.3	3	1000																													
27	31066.2	133735			9429.77	8478.4	9755.22	8626.51			105	20	0.3	3	10000																													
27	31284.7	122700			891.61	150.9	277.67	515.11			106	10	0.01	1	1																													
27	28661.9	114883			242.06	223.03	426.76	100.8			107	10	0.01	1	10																													
27	29358.7	115867			309.68	71.64	267.39	131.34			108	10	0.01	1	100																													
28	32194	134572			897.22	908.91	923.52	1100.02			109	10	0.01	1	1000																													
28	32468.5	127542			2007.27	1399.04	1267.52	1325.84			110	10	0.01	1	10000																													
28	29113.9	114580			1.4	272.31	366.2	0.42			111	10	0.01	1.2	1																													
28	29049	114127			156.98	138.53	240.64	184.85			112	10	0.01	1.2	10																													
29	29646.7	130352			205.02	53.73	47.76	507.91			113	10	0.01	1.2	100																													
29	29725.6	121013			828.29	885.81	1012.24	711.21			114	10	0.01	1.2	1000																													
29	26706	109084			2054.51	2404.2	1952.79	2328.93			115	10	0.01	1.2	10000																													
29	28246.2	110977			1.59	325.75	214.45	217.23			116	10	0.01	1.4	1																													
30	21802.7	86401.7			135.18	313.11	252.81	521.28			117	10	0.01	1.4	10																													
30	23833.9	81684.6			33.83	218.27	109.48	273.46			118	10	0.01	1.4	100																													
30	19381.4	73620.7			1012.61	679.18	1408.69	759.87			119	10	0.01	1.4	1000																													
30	21062.1	70467.1			1787.24	1158.37	1484.21	1626.04			120	10	0.01	1.4	10000																													
31	29520	132064			72.52	115.28	2.21	164.83			121	10	0.01	1.6	1																													
31	30259.1	121060			90.77	22.5	188.42	165.63			122	10	0.01	1.6	10																													
31	27810.8	114348			134.46	457.63	228.17	165.58			123	10	0.01	1.6	100																													
31	28021.7	116351			584.58	873.38	696.82	619			124	10	0.01	1.6	1000																													
32	32485.7	134238			1061.03	2237.65	1922.33	2077.92			125	10	0.01	1.6	10000																													
32	33486.6	125588			346.67	31.26	105.93	371.21			126	10	0.01	1.8	1																													
32	29746.9	118409			5.73	402.79	271.61	415.53			127	10	0.01	1.8	10																													
32	29510.6	117554			328.55	345.58	478.88	145.27			128	10	0.01	1.8	100																													
33	26991.2	131834			977.68	641.94	1018.18	818.58			129	10	0.01	1.8	1000																													
33	27902.6	123244			2141.83	1350.43	1302.44	1752.37			130	10	0.01	1.8	10000																													
33	25660.8	113545			441.5	301.64	651.15	386.17			131	10	0.01	2	1																													
33	26548.7	115036			582.52	6.56	378.2	280.83			132	10	0.01	2	10																													
34	29109.1	127716			940.51	1091.52	885.96	311.91			133	10	0.01	2	100																													
34	29468.5	116819			896.93	871.76	1256.51	709.37			134	10	0.01	2	1000																													
34	26212.8	106318			1384.7	1979.93	1401.98	1899.21			135	10	0.01	2	10000																													
34	27596.2	112769			54.75	110.8	108.68	0.88			136	10	0.01	3	1																													
35	21300.3	88209.6			220.65	7	328.31	167.81			137	10	0.01	3	10																													
35	19558.9	79144.3			422.85	325.99	602.16	133.27			138	10	0.01	3	100																													
35	17578.3	68348			1111.69	547.72	1104.12	790.94			139	10	0.01	3	1000																													
35	17858.2	70526.5			1434.46	1697.04	1646.9	1581.52			140	10	0.01	3	10000																													
36	10685.1	127622			0.44	0.38	0.39	0.28			141	10	0.1	1	1																													
36	3658.05	9571.47			3.6	3.53	3.39	3.34			142	10	0.1	1	10																													
36	3894.45	10190.8			45.78	40.33	38.15	30.52			143	10	0.1	1	100																													
36	3826.37	10018.3			385.77	587.78	460.31	400.58			144	10	0.1	1	1000																													
37	10460.5	126014			1079.91	1122.93	1359.83	1083.11			145	10	0.1	1	10000																													
37	3507.92	9248.98			0.49	0.5	0.45	0.75			146	10	0.1	1.2	1																													
37	3664.98	9618.15			3.86	3.79	4.15	3.39			147	10	0.1	1.2	10																													
37	3613.24	9497.02			39.24	46.87	49.05	31.61			148	10	0.1	1.2	100																													
38	10302.2	120847			513.94	348.8	446.35	414.62			149	10	0.1	1.2	1000																													
38	2874.95	7611.13			460.81	905.32	1056.13	841.79			150	10	0.1	1.2	10000																													
38	3283.17	8713.91			0.35	0.56	0.42	0.5			151	10	0.1	1.4	1																													
38	3393.1	8888.18			4.63	3.93	2.99	3.87			152	10	0.1	1.4	10																													
39	9679.68	81073.4			35.97	53.41	51.23	44.69			153	10	0.1	1.4	100																													
39	1809.96	4364.92			465.28	504.11	521.69	540.27			154	10	0.1	1.4	1000																													
39	1882.96	4912.25			1311.8	906.64	888.91	1315.45			155	10	0.1	1.4	10000																													
39	1586.13	4019.53			0.31	0.44	0.52	0.32			156	10	0.1	1.6	1																													
40	11900	75149.6			4.79	2.78	3.07	2.9			157	10	0.1	1.6	10																													
40	2327.15	5050.5			34.88	27.25	27.25	39.24			158	10	0.1	1.6	100																													
40	1923.43	4278.98			353.74	388.6	459.48	385.02			159	10	0.1	1.6	1000																													
40	2798.88	5506.83			894.94	472.41	896.73	1380.21			160	10	0.1	1.6	10000																													
41	9816.76	124112			0.35	0.4	0.32	0.33			161	10	0.1	1.8	1																													
41	9651.14	108881			2.47	4.65	3.64	3.29			162	10	0.1	1.8	10																													
41	9630.08	104188			50.14	39.24	56.68	106.88			163	10	0.1	1.8	100																													
41	9512.61	103389			471.53	431.45	454.46	405.05			164	10	0.1	1.8	1000																													
42	9637.75	122113			805.44	1058.22	1017.42	1128.95			165	10	0.1	1.8	10000																													
42	9660.95	113555			0.34	0.46	0.35	0.38			166	10	0.1	2	1																													
42	9551.42	104597			3.31	5.11	3.18	5.39			167	10	0.1	2	10																													
42	9384.65	102918			28.34	18.53	38.15	27.25			168	10	0.1	2	100																													
43	9609.73	119325			536.44	385.69	357.74	364.96			169	10	0.1	2	1000																													
43	9463.45	107801			883.1	1048	990.27	864.39			170	10	0.1	2	10000																													
43	9256.42	96236.1			0.32	0.49	0.39	0.37			171	10	0.1	3	1																													
43	9273.36	96785.1			3.18	3.91	4.39	4.14			172	10	0.1	3	10																													
44	8999.22	81767.2			44.69	50.14	56.68	69.76			173	10	0.1	3	100																													
44	8458.82	72810.6			369.35	313.37	228.9	287.02			174	10	0.1	3	1000																													
44	8158.3	63115.1			627.8	893.29	802.48	726.52			175	10	0.1	3	10000																													
44	8064.17	63785.7			0.4	0.35	0.24	0.3			176	10	0.3	1	1																													
45	12951.6	78944.5			4.21	3.91	3.2	3.4			177	10	0.3	1	10																													
45	12161.3	69154.7			37.77	37.77	50.03	43.92			178	10	0.3	1	100																													
45	12445.5	66992.9			371.28	184.14	327.37	352.74			179	10	0.3	1	1000																													
45	10502	60668.8			1302.22	929.56	1040.52	1026.73			180	10	0.3	1	10000																													
46	9803.61	124503			0.39	0.4	0.26	0.39			181	10	0.3	1.2	1																													
46	9821.46	112626			2.4	3.51	4.42	4.31			182	10	0.3	1.2	10																													
46	9490.79	102860			26.53	57.22	38.82	44.92			183	10	0.3	1.2	100																													
46	9402.37	104455			255.77	265.99	367.35	306.92			184	10	0.3	1.2	1000																													
47	9835.34	122979			1047.58	1164.16	715.91	177.01			185	10	0.3	1.2	10000																													
47	9777.67	109271			0.46	0.42	0.46	0.39			186	10	0.3	1.4	1																													
47	9568.37	102955			3.71	3.7	4.63	4.61			187	10	0.3	1.4	10																													
47	9453.19	102784			34.69	24.48	42.87	23.47			188	10	0.3	1.4	100																													
48	9234.17	115823			470.61	387.57	347.87	482.84			189	10	0.3	1.4	1000																													
48	9227.39	102930			966.39	1067.48	1262.5	1069.62			190	10	0.3	1.4	10000																													
48	8765.62	92119.6			0.35	0.32	0.24	0.54			191	10	0.3	1.6	1																													
48	9116.35	94481.9			6.32	3.3	4.11	3.7			192	10	0.3	1.6	10																													
49	8598.45	80726.9			32.67	56.17	31.64	42.87			193	10	0.3	1.6	100																													
49	7594.13	66689.5			310.09	442.24	288.33	421.62			194	10	0.3	1.6	1000																													
49	7767.09	63659.2			773.38	1270.25	1138.26	1239.36			195	10	0.3	1.6	10000																													
49	8199.07	62554.3			0.46	0.23	0.45	0.26			196	10	0.3	1.8	1																													
50	12930.1	86881.1			5.54	3.31	3.91	5.12			197	10	0.3	1.8	10																													
50	10149	66921.3			50.04	41.88	41.87	39.82			198	10	0.3	1.8	100																													
50	10852.9	64722.2			382.08	360.25	327.37	286.46			199	10	0.3	1.8	1000																													
50	11122.9	62673.8			1317.25	901.52	762.26	1109.48			200	10	0.3	1.8	10000																													
51	8749.69	124617			0.51	0.43	0.46	0.57			201	10	0.3	2	1																													
51	8746.42	114593			4.61	5.14	3.2	4.14			202	10	0.3	2	10																													
51	8628.76	106058			34.71	29.62	25.52	31.62			203	10	0.3	2	100																													
51	8502.21	105460			296.48	308.19	269.53	358.07			204	10	0.3	2	1000																													
52	8660.85	122833			795.57	785.09	677.45	860.53			205	10	0.3	2	10000																													
52	8314.49	109566			0.3	0.28	0.41	0.23			206	10	0.3	3	1																													
52	8390.27	100489			4.52	4.42	2.9	3.41			207	10	0.3	3	10																													
52	8460.85	102667			30.62	60.29	32.67	54.14			208	10	0.3	3	100																													
53	8721.24	118593			209.68	325.13	301.11	445.82			209	10	0.3	3	1000																													
53	8490.43	103802			1271.74	949.03	1202.09	1001.81			210	10	0.3	3	10000																													
53	8565.54	99661.7																																										
53	8465.21	97343.4																																										
54	7887.96	76024.4																																										
54	7943.11	70282.5																																										
54	7668.41	64086.4																																										
54	7806.67	62904.8																																										
55	9671.22	71668.9																																										
55	10568.1	69008.2																																										
55	10150	61701																																										
55	9943.05	63178.8																																										
56	8841.81	123700																																										
56	8707.15	112222																																										
56	8790.23	107249																																										
56	8492.66	104583																																										
57	9041.14	122606																																										
57	8916.9	110839																																										
57	8949.4	104983																																										
57	9100.65	106094																																										
58	8575.04	115202																																										
58	8345.39	105314																																										
58	8165.98	94561																																										
58	8148.02	95224.5																																										
59	7430	76813.1																																										
59	7613.87	69982.2																																										
59	7526.74	66735.3																																										
59	7450.99	64767.7																																										
60	9897.54	78200.9																																										
60	9250.65	67398.5																																										
60	9968.49	63432.2																																										
60	9560.67	61426.6																																										
61	8568.28	123144																																										
61	8459.7	111712																																										
61	8267	104588																																										
61	8318.52	105819																																										
62	9110.38	120735																																										
62	9037.43	110323																																										
62	8924.36	104813																																										
62	8875.47	104649																																										
63	8861.05	118968																																										
63	8717.08	107377																																										
63	8669.91	99435.4																																										
63	8606.59	99035																																										
64	7293.74	76111.5																																										
64	7459.45	74304																																										
64	7164.36	62865.8																																										
64	7192.16	64226.6																																										
65	10821.3	76067.2																																										
65	9216.13	62503.8																																										
65	10024.7	63070.8																																										
65	9609.82	61207.1																																										
