6	36607.6	117472			33774.8	31448.9	29089.8	15445.8			23	20	0.01	1.8	100					1.2		1.4	156.98	205.02	828.29	2054.51		272.31	138.53	53.73	885.81	2404.2		366.2	240.64	47.76	1012.24	1952.79		0.42	184.85	507.91	711.21	2328.93
6	17009.6	28896.3			34204	31717.3	28350.8	10525.4			24	20	0.01	1.8	1000					1.4		1.59	135.18	33.83	1012.61	1787.24		325.75	313.11	218.27	679.18	1158.37		214.45	252.81	109.48	1408.69	1484.21		217.23	521.28	273.46	759.87	1626.04
7	33890.7	133980			21658.8	21432.7	22556.7	6302.43			25	20	0.01	1.8	10000					1.6		72.52	90.77	134.46	584.58	1061.03		115.28	22.5	457.63	873.38	2237.65		2.21	188.42	228.17	696.82	1922.33		164.83	165.63	165.58	619	2077.92
7	33420.4	124043			34850.7	33054.8	30960.6	16023.3			26	20	0.01	2	1					1.8		346.67	5.73	328.55	977.68	2141.83		31.26	402.79	345.58	641.94	1350.43		105.93	271.61	478.88	1018.18	1302.44		371.21	415.53	145.27	818.58	1752.37
7	31097.1	112733			31642.4	30081.2	27414.8	15789.4			27	20	0.01	2	10					2		441.5	582.52	940.51	896.93	1384.7		301.64	6.56	1091.52	871.76	1979.93		651.15	378.2	885.96	1256.51	1401.98		386.17	280.83	311.91	709.37	1899.21
7	15122.6	26182.1			34019.9	32015.7	28657	15657.6			28	20	0.01	2	100					3		54.75	220.65	422.85	1111.69	1434.46		110.8	7	325.99	547.72	1697.04		108.68	328.31	602.16	1104.12	1646.9		0.88	167.81	133.27	790.94	1581.52
8	33876.5	135351			29395.8	28716.1	27699	9996.03			29	20	0.01	2	1000				DL=0.1	k=1.0		0.44	3.6	45.78	385.77	1079.91		0.38	3.53	40.33	587.78	1122.93		0.39	3.39	38.15	460.31	1359.83		0.28	3.34	30.52	400.58	1083.11
8	33021.5	123822			28269.6	18950.5	21991.1	6765.76			30	20	0.01	2	10000					1.2		0.49	3.86	39.24	513.94	460.81		0.5	3.79	46.87	348.8	905.32		0.45	4.15	49.05	446.35	1056.13		0.75	3.39	31.61	414.62	841.79
8	30627.5	112293			32485.1	29292.6	26490.3	15585.1			31	20	0.01	3	1					1.4		0.35	4.63	35.97	465.28	1311.8		0.56	3.93	53.41	504.11	906.64		0.42	2.99	51.23	521.69	888.91		0.5	3.87	44.69	540.27	1315.45
8	15850	27212.5			35934.6	33087.9	30016.2	16388.1			32	20	0.01	3	10					1.6		0.31	4.79	34.88	353.74	894.94		0.44	2.78	27.25	388.6	472.41		0.52	3.07	27.25	459.48	896.73		0.32	2.9	39.24	385.02	1380.21
9	34267	134715			37291.7	33592.8	31252	16681.4			33	20	0.01	3	100					1.8		0.35	2.47	50.14	471.53	805.44		0.4	4.65	39.24	431.45	1058.22		0.32	3.64	56.68	454.46	1017.42		0.33	3.29	106.88	405.05	1128.95
9	33478.2	122694			28861.4	27694.7	25457.9	11281.1			34	20	0.01	3	1000					2		0.34	3.31	28.34	536.44	883.1		0.46	5.11	18.53	385.69	1048		0.35	3.18	38.15	357.74	990.27		0.38	5.39	27.25	364.96	864.39
9	30490.8	112301			23237.3	18014.5	18346.3	6096.39			35	20	0.01	3	10000					3		0.32	3.18	44.69	369.35	627.8		0.49	3.91	50.14	313.37	893.29		0.39	4.39	56.68	228.9	802.48		0.37	4.14	69.76	287.02	726.52
9	10859.6	17197.8			10133.5	3376.33	3472.38	3520.03			36	20	0.1	1	1				DL=0.3	k=1.0		0.4	4.21	37.77	371.28	1302.22		0.35	3.91	37.77	184.14	929.56		0.24	3.2	50.03	327.37	1040.52		0.3	3.4	43.92	352.74	1026.73
10	23448.9	87753.9			10486.3	3488.09	3755.92	3772.63			37	20	0.1	1	10					1.2		0.39	2.4	26.53	255.77	1047.58		0.4	3.51	57.22	265.99	1164.16		0.26	4.42	38.82	367.35	715.91		0.39	4.31	44.92	306.92	177.01
10	22413	80519.2			10691	3076.28	3398.28	3263.62			38	20	0.1	1	100					1.4		0.46	3.71	34.69	470.61	966.39		0.42	3.7	24.48	387.57	1067.48		0.46	4.63	42.87	347.87	1262.5		0.39	4.61	23.47	482.84	1069.62
10	24289.7	70491.9			9536.8	1528.47	1636.91	1880.74			39	20	0.1	1	1000					1.6		0.35	6.32	32.67	310.09	773.38		0.32	3.3	56.17	442.24	1270.25		0.24	4.11	31.64	288.33	1138.26		0.54	3.7	42.87	421.62	1239.36
10	5972.09	7696.36			12423.7	2277.25	1954.88	2295.99			40	20	0.1	1	10000					1.8		0.46	5.54	50.04	382.08	1317.25		0.23	3.31	41.88	360.25	901.52		0.45	3.91	41.87	327.37	762.26		0.26	5.12	39.82	286.46	1109.48
11	36642.2	135406			10592.4	9978.23	9764.18	3675.79			41	20	0.1	1.2	1					2		0.51	4.61	34.71	296.48	795.57		0.43	5.14	29.62	308.19	785.09		0.46	3.2	25.52	269.53	677.45		0.57	4.14	31.62	358.07	860.53
11	34556.1	123944			11238.9	10144.4	10169.1	3702.62			42	20	0.1	1.2	10					3		0.3	4.52	30.62	209.68	1271.74		0.28	4.42	60.29	325.13	949.03		0.41	2.9	32.67	301.11	1202.09		0.23	3.41	54.14	445.82	1001.81
11	32030.5	110925			9933.53	9321.41	9416.49	2991.5			43	20	0.1	1.2	100																													
11	15874.4	27397.3			9006.97	8551.92	8427.21	1713.01			44	20	0.1	1.2	1000																													
12	38182.8	137223			12778.5	12989.3	10366.8	2705.82			45	20	0.1	1.2	10000								ALG : 0 (Possible Shortest Path)						ALG : 1 (More Improved Random)						ALG : 2 (Improved Random alg)						ALG : 3 (Shortest Path alg)			
12	35660.2	124008			10871.4	9718.92	9748.66	3964.63			46	20	0.1	1.4	1						I	1	10	100	1000	10000		1	10	100	1000	10000		1	10	100	1000	10000		1	10	100	1000	10000
12	33750.4	114889			10387.3	9250.72	8942.15	3616.71			47	20	0.1	1.4	10																													
12	16886.7	28715.1			10483.6	9194.82	9003.77	3086.17			48	20	0.1	1.4	100																													
13	35281.6	134709			9172.24	8028.37	8001.19	2020.79			49	20	0.1	1.4	1000																													
13	32426.8	121922			12003.4	11199.8	10340.3	2602.33			50	20	0.1	1.4	10000																													
13	32623.6	114749			9409.97	8320.53	8128.26	3564.72			51	20	0.1	1.6	1																													
13	17092.1	28945			10756.3	9115.04	9130.52	3697.44			52	20	0.1	1.6	10																													
14	31597.1	136121			10081.9	8603.07	8748.84	3135.52			53	20	0.1	1.6	100																													
14	30452.1	119681			9754.42	7539.38	7946.52	1950.84			54	20	0.1	1.6	1000																													
14	28092.9	109811			13150.3	10512	10065.7	2947.54			55	20	0.1	1.6	10000																													
14	9986.7	16163.2			10629	8891.89	8525.03	3693.03			56	20	0.1	1.8	1																													
15	25467.2	87117.1			10086.1	8668.42	8577.93	3710.8			57	20	0.1	1.8	10																													
15	22568.8	77362.3			9994.75	8316.13	8232.31	3171.97			58	20	0.1	1.8	100																													
15	21341.3	68534.5			9142.16	7576.78	7438.65	1997.77			59	20	0.1	1.8	1000																													
15	7729.24	9276.81			11681.8	9884.01	10963.6	2477.72			60	20	0.1	1.8	10000																													
16	34988.6	138075			10691.4	8743.15	8679.44	3806.93			61	20	0.1	2	1																													
16	32956.5	122554			10827.9	8600.33	8441.27	4037.21			62	20	0.1	2	10																													
16	30493.5	114878			10168.6	8111.61	8183.95	3012.38			63	20	0.1	2	100																													
16	16419.9	28481.7			9470.07	7200.6	7688.09	1885.85			64	20	0.1	2	1000																													
17	37313.5	135587			11391	10245.4	10493.6	2239.98			65	20	0.1	2	10000																													
17	36473.6	126670			10175.7	7725.36	7519	3814.62			66	20	0.1	3	1																													
17	32788.2	112888			10256.3	7490.54	7357.03	3547.2			67	20	0.1	3	10																													
17	16559.6	28154.8			10277.4	7320.45	7168.63	3162.84			68	20	0.1	3	100																													
18	35178.1	137335			9740.39	6553.74	6539.67	1797.47			69	20	0.1	3	1000																													
18	34487.9	124246			10925.2	8270.14	9163.33	2471.94			70	20	0.1	3	10000																													
18	31358.8	116685			8033.57	2134.56	2374.06	2394.66			71	20	0.3	1	1																													
18	16923.8	28823.3			8876.79	2400.17	2393.95	2520.11			72	20	0.3	1	10																													
19	29494.7	136406			8608.79	2001.51	2151.06	2238.38			73	20	0.3	1	100																													
19	28869.4	120292			8717.15	1637.01	1489.42	1464.9			74	20	0.3	1	1000																													
19	26331.1	111890			9320.77	1630.95	1732.53	1491.94			75	20	0.3	1	10000																													
19	10355.2	16329.9			8204.05	7811.62	7908.14	7881.2			76	20	0.3	1.2	1																													
20	26379.4	91233.9			8462.36	7845.36	8100.26	8111.06			77	20	0.3	1.2	10																													
20	18817.6	69576.2			7461.84	6985.28	7212.56	7056.91			78	20	0.3	1.2	100																													
20	18499.8	66548.3			8834.11	7900.03	7614.83	8301.66			79	20	0.3	1.2	1000																													
20	6022.25	8263.14			11862.2	10508.9	10409.2	10020.7			80	20	0.3	1.2	10000																													
21	36441.6	138506			7709.84	7134.59	7194.96	7232.41			81	20	0.3	1.4	1																													
21	34339.4	122641			7464.14	6885.37	7273.44	7259.89			82	20	0.3	1.4	10																													
21	31747.8	114735			7543.89	6951.15	6949.94	7164.56			83	20	0.3	1.4	100																													
21	15919.2	27460.3			7929.91	7184.56	7626.1	7335.96			84	20	0.3	1.4	1000																													
22	32003.2	132608			10667.9	9517.05	9780.97	10912.9			85	20	0.3	1.4	10000																													
22	30582	123572			7441.08	6676.32	6941.4	7007.26			86	20	0.3	1.6	1																													
22	28800.7	113940			7494.56	6686.73	7090.8	7008.37			87	20	0.3	1.6	10																													
22	15554.4	26807			7104.92	6713.35	6809.77	6610.83			88	20	0.3	1.6	100																													
23	33774.8	138387			7476.39	7178.43	7200.23	6917.22			89	20	0.3	1.6	1000																													
23	31448.9	123264			9426.09	10793.9	10443.5	9587.32			90	20	0.3	1.6	10000																													
23	29089.8	114510			7518.6	7087.46	7164.13	7038.15			91	20	0.3	1.8	1																													
23	15445.8	26582.8			7453.54	6876.63	6994.89	7039.19			92	20	0.3	1.8	10																													
24	34204	136242			7274.05	6580.25	6868.61	7037.72			93	20	0.3	1.8	100																													
24	31717.3	118251			7191.9	6193.65	6998.84	7254.11			94	20	0.3	1.8	1000																													
24	28350.8	112945			11137.7	9646.22	8714.14	10671.9			95	20	0.3	1.8	10000																													
24	10525.4	16474.8			6884.03	6321.24	6496.03	6553.95			96	20	0.3	2	1																													
25	21658.8	82216.5			6635.66	6322.81	6461.54	6330.69			97	20	0.3	2	10																													
25	21432.7	77478.1			6886.54	6418.52	6351.6	6595			98	20	0.3	2	100																													
25	22556.7	74096.2			7565.35	7276.58	7037.97	7300.58			99	20	0.3	2	1000																													
25	6302.43	7859.39			10349.5	9357.65	8491.56	8595.51			100	20	0.3	2	10000																													
26	34850.7	137359			6196.99	5535.84	5855.57	5931.35			101	20	0.3	3	1																													
26	33054.8	123764			5905.44	5467.02	5572.12	5615.63			102	20	0.3	3	10																													
26	30960.6	115748			6067.37	5553.62	5729.84	5778.49			103	20	0.3	3	100																													
26	16023.3	27266.2			6689.14	6410.89	6223.21	6357.22			104	20	0.3	3	1000																													
27	31642.4	135547			9429.77	8478.4	9755.22	8626.51			105	20	0.3	3	10000																													
27	30081.2	124691			891.61	150.9	277.67	515.11			106	10	0.01	1	1																													
27	27414.8	114213			242.06	223.03	426.76	100.8			107	10	0.01	1	10																													
27	15789.4	27171.3			309.68	71.64	267.39	131.34			108	10	0.01	1	100																													
28	34019.9	136744			897.22	908.91	923.52	1100.02			109	10	0.01	1	1000																													
28	32015.7	124481			2007.27	1399.04	1267.52	1325.84			110	10	0.01	1	10000																													
28	28657	114499			1.4	272.31	366.2	0.42			111	10	0.01	1.2	1																													
28	15657.6	26732.7			156.98	138.53	240.64	184.85			112	10	0.01	1.2	10																													
29	29395.8	138470			205.02	53.73	47.76	507.91			113	10	0.01	1.2	100																													
29	28716.1	120366			828.29	885.81	1012.24	711.21			114	10	0.01	1.2	1000																													
29	27699	110834			2054.51	2404.2	1952.79	2328.93			115	10	0.01	1.2	10000																													
29	9996.03	16291.4			1.59	325.75	214.45	217.23			116	10	0.01	1.4	1																													
30	28269.6	90175.8			135.18	313.11	252.81	521.28			117	10	0.01	1.4	10																													
30	18950.5	71763.3			33.83	218.27	109.48	273.46			118	10	0.01	1.4	100																													
30	21991.1	72620.7			1012.61	679.18	1408.69	759.87			119	10	0.01	1.4	1000																													
30	6765.76	8867.83			1787.24	1158.37	1484.21	1626.04			120	10	0.01	1.4	10000																													
31	32485.1	135238			72.52	115.28	2.21	164.83			121	10	0.01	1.6	1																													
31	29292.6	124021			90.77	22.5	188.42	165.63			122	10	0.01	1.6	10																													
31	26490.3	115617			134.46	457.63	228.17	165.58			123	10	0.01	1.6	100																													
31	15585.1	27240.8			584.58	873.38	696.82	619			124	10	0.01	1.6	1000																													
32	35934.6	135390			1061.03	2237.65	1922.33	2077.92			125	10	0.01	1.6	10000																													
32	33087.9	119753			346.67	31.26	105.93	371.21			126	10	0.01	1.8	1																													
32	30016.2	113762			5.73	402.79	271.61	415.53			127	10	0.01	1.8	10																													
32	16388.1	27798.3			328.55	345.58	478.88	145.27			128	10	0.01	1.8	100																													
33	37291.7	135468			977.68	641.94	1018.18	818.58			129	10	0.01	1.8	1000																													
33	33592.8	124664			2141.83	1350.43	1302.44	1752.37			130	10	0.01	1.8	10000																													
33	31252	117922			441.5	301.64	651.15	386.17			131	10	0.01	2	1																													
33	16681.4	28338.7			582.52	6.56	378.2	280.83			132	10	0.01	2	10																													
34	28861.4	136265			940.51	1091.52	885.96	311.91			133	10	0.01	2	100																													
34	27694.7	119563			896.93	871.76	1256.51	709.37			134	10	0.01	2	1000																													
34	25457.9	110588			1384.7	1979.93	1401.98	1899.21			135	10	0.01	2	10000																													
34	11281.1	17834.1			54.75	110.8	108.68	0.88			136	10	0.01	3	1																													
35	23237.3	86845.7			220.65	7	328.31	167.81			137	10	0.01	3	10																													
35	18014.5	75146			422.85	325.99	602.16	133.27			138	10	0.01	3	100																													
35	18346.3	65179.4			1111.69	547.72	1104.12	790.94			139	10	0.01	3	1000																													
35	6096.39	8240.77			1434.46	1697.04	1646.9	1581.52			140	10	0.01	3	10000																													
36	10133.5	128804			0.44	0.38	0.39	0.28			141	10	0.1	1	1																													
36	3376.33	8859.64			3.6	3.53	3.39	3.34			142	10	0.1	1	10																													
36	3472.38	9132.13			45.78	40.33	38.15	30.52			143	10	0.1	1	100																													
36	3520.03	9233.78			385.77	587.78	460.31	400.58			144	10	0.1	1	1000																													
37	10486.3	125436			1079.91	1122.93	1359.83	1083.11			145	10	0.1	1	10000																													
37	3488.09	9139.13			0.49	0.5	0.45	0.75			146	10	0.1	1.2	1																													
37	3755.92	9838.36			3.86	3.79	4.15	3.39			147	10	0.1	1.2	10																													
37	3772.63	9873.05			39.24	46.87	49.05	31.61			148	10	0.1	1.2	100																													
38	10691	118471			513.94	348.8	446.35	414.62			149	10	0.1	1.2	1000																													
38	3076.28	8098.25			460.81	905.32	1056.13	841.79			150	10	0.1	1.2	10000																													
38	3398.28	8877.68			0.35	0.56	0.42	0.5			151	10	0.1	1.4	1																													
38	3263.62	8583.17			4.63	3.93	2.99	3.87			152	10	0.1	1.4	10																													
39	9536.8	81229.7			35.97	53.41	51.23	44.69			153	10	0.1	1.4	100																													
39	1528.47	3864.59			465.28	504.11	521.69	540.27			154	10	0.1	1.4	1000																													
39	1636.91	4316.7			1311.8	906.64	888.91	1315.45			155	10	0.1	1.4	10000																													
39	1880.74	4583.17			0.31	0.44	0.52	0.32			156	10	0.1	1.6	1																													
40	12423.7	84690.2			4.79	2.78	3.07	2.9			157	10	0.1	1.6	10																													
40	2277.25	4890.72			34.88	27.25	27.25	39.24			158	10	0.1	1.6	100																													
40	1954.88	4475.47			353.74	388.6	459.48	385.02			159	10	0.1	1.6	1000																													
40	2295.99	4847.86			894.94	472.41	896.73	1380.21			160	10	0.1	1.6	10000																													
41	10592.4	126434			0.35	0.4	0.32	0.33			161	10	0.1	1.8	1																													
41	9978.23	115064			2.47	4.65	3.64	3.29			162	10	0.1	1.8	10																													
41	9764.18	105757			50.14	39.24	56.68	106.88			163	10	0.1	1.8	100																													
41	3675.79	9568.21			471.53	431.45	454.46	405.05			164	10	0.1	1.8	1000																													
42	11238.9	126534			805.44	1058.22	1017.42	1128.95			165	10	0.1	1.8	10000																													
42	10144.4	112882			0.34	0.46	0.35	0.38			166	10	0.1	2	1																													
42	10169.1	105413			3.31	5.11	3.18	5.39			167	10	0.1	2	10																													
42	3702.62	9694.64			28.34	18.53	38.15	27.25			168	10	0.1	2	100																													
43	9933.53	120086			536.44	385.69	357.74	364.96			169	10	0.1	2	1000																													
43	9321.41	103590			883.1	1048	990.27	864.39			170	10	0.1	2	10000																													
43	9416.49	99351.1			0.32	0.49	0.39	0.37			171	10	0.1	3	1																													
43	2991.5	7811.29			3.18	3.91	4.39	4.14			172	10	0.1	3	10																													
44	9006.97	81914.7			44.69	50.14	56.68	69.76			173	10	0.1	3	100																													
44	8551.92	76740.6			369.35	313.37	228.9	287.02			174	10	0.1	3	1000																													
44	8427.21	67833.4			627.8	893.29	802.48	726.52			175	10	0.1	3	10000																													
44	1713.01	4463.71			0.4	0.35	0.24	0.3			176	10	0.3	1	1																													
45	12778.5	77979.4			4.21	3.91	3.2	3.4			177	10	0.3	1	10																													
45	12989.3	74449.5			37.77	37.77	50.03	43.92			178	10	0.3	1	100																													
45	10366.8	59921.7			371.28	184.14	327.37	352.74			179	10	0.3	1	1000																													
45	2705.82	5431.34			1302.22	929.56	1040.52	1026.73			180	10	0.3	1	10000																													
46	10871.4	124143			0.39	0.4	0.26	0.39			181	10	0.3	1.2	1																													
46	9718.92	109220			2.4	3.51	4.42	4.31			182	10	0.3	1.2	10																													
46	9748.66	105064			26.53	57.22	38.82	44.92			183	10	0.3	1.2	100																													
46	3964.63	10336.5			255.77	265.99	367.35	306.92			184	10	0.3	1.2	1000																													
47	10387.3	127489			1047.58	1164.16	715.91	177.01			185	10	0.3	1.2	10000																													
47	9250.72	111584			0.46	0.42	0.46	0.39			186	10	0.3	1.4	1																													
47	8942.15	101760			3.71	3.7	4.63	4.61			187	10	0.3	1.4	10																													
47	3616.71	9640.91			34.69	24.48	42.87	23.47			188	10	0.3	1.4	100																													
48	10483.6	119644			470.61	387.57	347.87	482.84			189	10	0.3	1.4	1000																													
48	9194.82	103758			966.39	1067.48	1262.5	1069.62			190	10	0.3	1.4	10000																													
48	9003.77	95837.7			0.35	0.32	0.24	0.54			191	10	0.3	1.6	1																													
48	3086.17	8139.15			6.32	3.3	4.11	3.7			192	10	0.3	1.6	10																													
49	9172.24	81533.2			32.67	56.17	31.64	42.87			193	10	0.3	1.6	100																													
49	8028.37	69923.4			310.09	442.24	288.33	421.62			194	10	0.3	1.6	1000																													
49	8001.19	66034.1			773.38	1270.25	1138.26	1239.36			195	10	0.3	1.6	10000																													
49	2020.79	5049.96			0.46	0.23	0.45	0.26			196	10	0.3	1.8	1																													
50	12003.4	78014.3			5.54	3.31	3.91	5.12			197	10	0.3	1.8	10																													
50	11199.8	66370.9			50.04	41.88	41.87	39.82			198	10	0.3	1.8	100																													
50	10340.3	60643.8			382.08	360.25	327.37	286.46			199	10	0.3	1.8	1000																													
50	2602.33	5405.86			1317.25	901.52	762.26	1109.48			200	10	0.3	1.8	10000																													
51	9409.97	124078			0.51	0.43	0.46	0.57			201	10	0.3	2	1																													
51	8320.53	107982			4.61	5.14	3.2	4.14			202	10	0.3	2	10																													
51	8128.26	103666			34.71	29.62	25.52	31.62			203	10	0.3	2	100																													
51	3564.72	9447.72			296.48	308.19	269.53	358.07			204	10	0.3	2	1000																													
52	10756.3	124916			795.57	785.09	677.45	860.53			205	10	0.3	2	10000																													
52	9115.04	112378			0.3	0.28	0.41	0.23			206	10	0.3	3	1																													
52	9130.52	103674			4.52	4.42	2.9	3.41			207	10	0.3	3	10																													
52	3697.44	9779.35			30.62	60.29	32.67	54.14			208	10	0.3	3	100																													
53	10081.9	121351			209.68	325.13	301.11	445.82			209	10	0.3	3	1000																													
53	8603.07	103290			1271.74	949.03	1202.09	1001.81			210	10	0.3	3	10000																													
53	8748.84	98069.6																																										
53	3135.52	8331.18																																										
54	9754.42	84086.7																																										
54	7539.38	63923.1																																										
54	7946.52	64353.2																																										
54	1950.84	4865.85																																										
55	13150.3	82190.1																																										
55	10512	70005.6																																										
55	10065.7	63765.6																																										
55	2947.54	5988.09																																										
56	10629	125357																																										
56	8891.89	108499																																										
56	8525.03	99569.3																																										
56	3693.03	9674.31																																										
57	10086.1	123356																																										
57	8668.42	108616																																										
57	8577.93	104405																																										
57	3710.8	9766.36																																										
58	9994.75	120113																																										
58	8316.13	99036.5																																										
58	8232.31	94990.8																																										
58	3171.97	8246.91																																										
59	9142.16	81782.2																																										
59	7576.78	69799.2																																										
59	7438.65	63967.5																																										
59	1997.77	4942.65																																										
60	11681.8	80446.1																																										
60	9884.01	66721																																										
60	10963.6	67095.5																																										
60	2477.72	5387.45																																										
61	10691.4	125579																																										
61	8743.15	109657																																										
61	8679.44	104070																																										
61	3806.93	9994.11																																										
62	10827.9	127121																																										
62	8600.33	109699																																										
62	8441.27	103417																																										
62	4037.21	10652																																										
63	10168.6	119791																																										
63	8111.61	99699.1																																										
63	8183.95	96880.4																																										
63	3012.38	7845.53																																										
